updated,open,high,low,close,average,volume
2022-11-27,16451.53,16587.18,16401.91,16420.87,16494.545,18193
2022-11-26,16508.33,16687.21,16382.61,16451.53,16534.91,20929
2022-11-25,16588.46,16605.86,16336.71,16508.33,16471.285,34733
2022-11-24,16590.98,16787.9,16453.52,16588.46,16620.71,37641
2022-11-23,16198.25,16676.49,16144.79,16590.98,16410.64,66057
2022-11-22,15760.19,16277.08,15600.3,16198.25,15938.69,74140
2022-11-21,16253.6,16272.47,15480.69,15760.19,15876.58,80853
2022-11-20,16683.72,16730.0,16169.2,16253.6,16449.6,28587
2022-11-19,16677.95,16798.75,16539.01,16683.72,16668.879999999997,17003
2022-11-18,16680.21,16975.14,16531.77,16677.95,16753.455,45048
2022-11-17,16648.05,16731.41,16405.81,16680.21,16568.61,39166
2022-11-16,16879.14,16988.63,16373.11,16648.05,16680.870000000003,64606
2022-11-15,16592.04,17091.76,16509.15,16879.14,16800.455,76202
2022-11-14,16307.47,17157.81,15797.71,16592.04,16477.760000000002,84268
2022-11-13,16773.9,16921.72,16235.01,16307.47,16578.365,35382
2022-11-12,17007.72,17067.53,16603.78,16773.9,16835.655,34631
2022-11-11,17559.67,17644.1,16383.43,17007.72,17013.765,103948
2022-11-10,15820.02,18113.28,15674.81,17559.67,16894.045,167486
2022-11-09,18544.7,18581.64,15546.97,15820.02,17064.305,245518
2022-11-08,20593.73,20672.25,17452.87,18544.7,19062.56,208299
2022-11-07,20910.59,21066.63,20395.49,20593.73,20731.06,72622
2022-11-06,21301.57,21363.27,20893.65,20910.59,21128.46,27700
2022-11-05,21150.6,21471.49,21085.76,21301.57,21278.625,33103
2022-11-04,20207.99,21295.37,20182.9,21150.6,20739.135,97929
2022-11-03,20150.33,20385.92,20040.32,20207.99,20213.12,54134
2022-11-02,20480.27,20801.56,20061.18,20150.33,20431.370000000003,91094
2022-11-01,20492.56,20684.6,20336.33,20480.27,20510.465,48670
2022-10-31,20630.65,20833.31,20242.91,20492.56,20538.11,61486
2022-10-30,20820.19,20936.41,20523.41,20630.65,20729.91,38497
2022-10-29,20599.89,21064.84,20564.11,20820.19,20814.475,58585
2022-10-28,20295.28,20751.67,20031.32,20599.89,20391.495,78334
2022-10-27,20776.76,20876.24,20207.09,20295.28,20541.665,88046
2022-10-26,20087.18,21013.26,20059.27,20776.76,20536.265,118988
2022-10-25,19331.06,20414.92,19243.03,20087.18,19828.975,103329
2022-10-24,19572.6,19593.09,19164.18,19331.06,19378.635,63448
2022-10-23,19207.57,19687.8,19081.67,19572.6,19384.735,31309
2022-10-22,19166.4,19254.68,19116.62,19207.57,19185.65,16403
2022-10-21,19043.54,19248.63,18696.2,19166.4,18972.415,62640
2022-10-20,19123.89,19339.65,18927.42,19043.54,19133.535,65084
2022-10-19,19330.29,19359.2,19075.49,19123.89,19217.345,49128
2022-10-18,19550.49,19698.1,19095.12,19330.29,19396.61,60022
2022-10-17,19264.26,19676.02,19159.47,19550.49,19417.745000000003,42730
2022-10-16,19069.72,19424.55,19065.87,19264.26,19245.21,15790
2022-10-15,19182.01,19226.15,18989.54,19069.72,19107.845,15194
2022-10-14,19378.91,19946.24,19085.87,19182.01,19516.055,73991
2022-10-13,19154.85,19504.63,18229.27,19378.91,18866.95,88597
2022-10-12,19058.29,19231.72,18977.33,19154.85,19104.525,38948
2022-10-11,19131.36,19263.78,18858.74,19058.29,19061.26,61563
2022-10-10,19442.41,19526.12,19052.64,19131.36,19289.38,44380
2022-10-09,19419.32,19558.67,19325.6,19442.41,19442.135,19856
2022-10-08,19532.81,19625.41,19273.73,19419.32,19449.57,17433
2022-10-07,19965.12,20058.36,19331.73,19532.81,19695.045,59698
2022-10-06,20160.74,20449.46,19866.54,19965.12,20158.0,74646
2022-10-05,20344.58,20366.34,19757.31,20160.74,20061.825,59503
2022-10-04,19632.35,20459.26,19499.64,20344.58,19979.45,64461
2022-10-03,19058.15,19697.23,18988.8,19632.35,19343.015,57248
2022-10-02,19313.96,19394.33,18929.91,19058.15,19162.120000000003,25352
2022-10-01,19425.63,19482.38,19188.77,19313.96,19335.575,14808
2022-09-30,19593.46,20180.46,19201.02,19425.63,19690.74,73013
2022-09-29,19412.67,19641.07,18848.01,19593.46,19244.54,68669
2022-09-28,19081.4,19774.99,18494.71,19412.67,19134.85,93863
2022-09-27,19230.96,20377.45,18832.07,19081.4,19604.76,105641
2022-09-26,18809.94,19316.15,18689.2,19230.96,19002.675000000003,98706
2022-09-25,18924.39,19172.03,18652.6,18809.94,18912.315,28763
2022-09-24,19291.13,19308.47,18813.25,18924.39,19060.86,29706
2022-09-23,19405.96,19500.17,18540.64,19291.13,19020.405,66475
2022-09-22,18468.05,19509.87,18366.46,19405.96,18938.165,96116
2022-09-21,18879.95,19744.77,18189.92,18468.05,18967.345,95072
2022-09-20,19541.28,19634.28,18735.87,18879.95,19185.075,58735
2022-09-19,19417.72,19681.29,18292.38,19541.28,18986.835,67942
2022-09-18,20118.35,20120.58,19345.98,19417.72,19733.28,31514
2022-09-17,19804.02,20189.93,19756.39,20118.35,19973.16,36248
2022-09-16,19700.15,19889.64,19346.99,19804.02,19618.315,48209
2022-09-15,20233.68,20333.61,19529.68,19700.15,19931.645,44724
2022-09-14,20173.77,20530.34,19652.44,20233.68,20091.39,52796
2022-09-13,22400.52,22767.89,19914.37,20173.77,21341.13,83591
2022-09-12,21836.45,22482.54,21567.71,22400.52,22025.125,57121
2022-09-11,21655.13,21850.77,21366.74,21836.45,21608.755,27756
2022-09-10,21369.73,21807.62,21138.54,21655.13,21473.08,35129
2022-09-09,19321.77,21559.78,19299.24,21369.73,20429.51,79722
2022-09-08,19287.52,19452.91,19023.78,19321.77,19238.345,44210
2022-09-07,18791.95,19458.77,18559.15,19287.52,19008.96,50808
2022-09-06,19793.29,20177.38,18707.09,18791.95,19442.235,73359
2022-09-05,20003.46,20051.73,19638.59,19793.29,19845.16,26176
2022-09-04,19834.79,20022.47,19591.33,20003.46,19806.9,19536
2022-09-03,19957.44,20052.13,19659.2,19834.79,19855.665,17139
2022-09-02,20129.93,20439.1,19760.56,19957.44,20099.83,41618
2022-09-01,20050.28,20204.51,19571.05,20129.93,19887.78,44971
2022-08-31,19813.51,20483.64,19804.19,20050.28,20143.915,57684
2022-08-30,20292.37,20574.12,19548.55,19813.51,20061.335,70062
2022-08-29,19554.08,20415.53,19548.16,20292.37,19981.845,52176
2022-08-28,20038.42,20155.59,19527.69,19554.08,19841.64,29985
2022-08-27,20247.99,20363.82,19828.05,20038.42,20095.935,38543
2022-08-26,21565.47,21856.85,20121.8,20247.99,20989.325,74178
2022-08-25,21369.05,21811.37,21314.81,21565.47,21563.09,31215
2022-08-24,21520.62,21879.03,21154.75,21369.05,21516.89,42427
2022-08-23,21399.66,21675.25,20896.83,21520.62,21286.04,41086
2022-08-22,21514.79,21524.9,20908.27,21399.66,21216.585,44291
2022-08-21,21142.06,21744.02,21074.63,21514.79,21409.325,30413
2022-08-20,20833.43,21361.45,20772.5,21142.06,21066.975,38001
2022-08-19,23201.51,23202.7,20801.31,20833.43,22002.005,81701
2022-08-18,23338.03,23595.74,23115.03,23201.51,23355.385,24887
2022-08-17,23858.64,24442.02,23185.14,23338.03,23813.58,45577
2022-08-16,24101.69,24247.12,23673.2,23858.64,23960.16,36536
2022-08-15,24313.71,25203.38,23783.19,24101.69,24493.285,54754
2022-08-14,24449.86,25012.36,24160.64,24313.71,24586.5,36035
2022-08-13,24412.17,24892.27,24306.08,24449.86,24599.175000000003,28921
2022-08-12,23943.36,24458.75,23609.84,24412.17,24034.295,34031
2022-08-11,23959.67,24895.61,23867.0,23943.36,24381.305,54803
2022-08-10,23156.66,24216.73,22674.6,23959.67,23445.665,52668
2022-08-09,23817.72,23923.56,22881.18,23156.66,23402.370000000003,38306
2022-08-08,23179.86,24244.59,23162.43,23817.72,23703.51,40870
2022-08-07,22956.4,23400.38,22854.01,23179.86,23127.195,16799
2022-08-06,23319.22,23350.56,22922.93,22956.4,23136.745000000003,17293
2022-08-05,22622.99,23473.92,22590.7,23319.22,23032.31,50480
2022-08-04,22825.25,23228.89,22418.27,22622.99,22823.58,36540
2022-08-03,22991.49,23615.71,22695.67,22825.25,23155.69,44757
2022-08-02,23271.57,23451.58,22668.87,22991.49,23060.225,34258
2022-08-01,23308.14,23504.29,22866.94,23271.57,23185.615,31489
2022-07-31,23646.03,24187.18,23243.11,23308.14,23715.145,23010
2022-07-30,23769.15,24619.11,23521.46,23646.03,24070.285,32275
2022-07-29,23855.65,24416.37,23444.29,23769.15,23930.33,42343
2022-07-28,22960.19,24196.42,22599.92,23855.65,23398.17,55708
2022-07-27,21258.08,23101.9,21049.67,22960.19,22075.785,52722
2022-07-26,21305.59,21341.58,20733.24,21258.08,21037.410000000003,38536
2022-07-25,22585.4,22660.92,21268.28,21305.59,21964.6,42928
2022-07-24,22452.14,23012.74,22270.07,22585.4,22641.405,22222
2022-07-23,22686.32,22997.6,21953.76,22452.14,22475.68,25789
2022-07-22,23153.54,23749.68,22513.01,22686.32,23131.345,42569
2022-07-21,23222.77,23419.67,22348.64,23153.54,22884.155,52462
2022-07-20,23399.91,24276.14,22923.14,23222.77,23599.64,74279
2022-07-19,22447.39,23790.89,21588.2,23399.91,22689.545,79216
2022-07-18,20792.81,22749.06,20760.73,22447.39,21754.895,66744
2022-07-17,21199.01,21658.47,20752.85,20792.81,21205.66,25674
2022-07-16,20827.27,21574.75,20481.02,21199.01,21027.885,27875
2022-07-15,20577.38,21185.15,20373.45,20827.27,20779.300000000003,35888
2022-07-14,20230.81,20869.51,19620.06,20577.38,20244.785,50524
2022-07-13,19309.71,20274.83,18919.1,20230.81,19596.965,60187
2022-07-12,19944.25,20036.49,19230.29,19309.71,19633.39,44319
2022-07-11,20846.53,20852.04,19872.03,19944.25,20362.035,37062
2022-07-10,21582.17,21591.09,20671.26,20846.53,21131.175,23037
2022-07-09,21592.65,21942.8,21328.96,21582.17,21635.88,21058
2022-07-08,21611.8,22377.17,21183.19,21592.65,21780.18,56687
2022-07-07,20545.04,21840.22,20242.62,21611.8,21041.42,50417
2022-07-06,20158.69,20637.99,19749.93,20545.04,20193.96,39337
2022-07-05,20212.81,20725.51,19284.32,20158.69,20004.915,46669
2022-07-04,19294.21,20313.34,19036.44,20212.81,19674.89,31698
2022-07-03,19225.66,19617.18,18768.2,19294.21,19192.69,22431
2022-07-02,19249.33,19419.25,18965.44,19225.66,19192.345,20447
2022-07-01,19908.49,20817.65,18952.12,19249.33,19884.885,62287
2022-06-30,20094.16,20138.96,18622.86,19908.49,19380.91,56316
2022-06-29,20251.96,20402.7,19844.86,20094.16,20123.78,37366
2022-06-28,20718.16,21184.16,20179.52,20251.96,20681.84,32936
2022-06-27,21031.85,21505.42,20553.32,20718.16,21029.37,30683
2022-06-26,21474.19,21855.84,20968.82,21031.85,21412.33,20812
2022-06-25,21219.46,21587.06,20902.05,21474.19,21244.555,21604
2022-06-24,21098.41,21528.86,20717.47,21219.46,21123.165,40303
2022-06-23,19956.16,21195.95,19870.07,21098.41,20533.01,40647
2022-06-22,20699.21,20862.67,19756.23,19956.16,20309.45,50640
2022-06-21,20550.91,21694.7,20339.03,20699.21,21016.865,45262
2022-06-20,20553.48,21016.02,19616.32,20550.91,20316.17,48976
2022-06-19,18954.25,20776.87,17936.0,20553.48,19356.435,61181
2022-06-18,20432.26,20722.69,17600.75,18954.25,19161.72,100138
2022-06-17,20372.85,21330.5,20221.24,20432.26,20775.870000000003,63610
2022-06-16,22566.73,22961.17,20209.17,20372.85,21585.17,62443
2022-06-15,22118.37,22743.84,20083.9,22566.73,21413.870000000003,118629
2022-06-14,22471.59,23214.28,20837.64,22118.37,22025.96,93509
2022-06-13,26587.35,26871.6,21976.15,22471.59,24423.875,169741
2022-06-12,28389.49,28519.32,26570.67,26587.35,27544.995,38522
2022-06-11,29067.38,29414.37,28105.18,28389.49,28759.775,24313
2022-06-10,30082.94,30336.9,28839.92,29067.38,29588.41,38461
2022-06-09,30189.27,30677.87,29924.47,30082.94,30301.17,20555
2022-06-08,31111.75,31305.48,29839.64,30189.27,30572.56,27741
2022-06-07,31353.78,31551.28,29210.15,31111.75,30380.715,44308
2022-06-06,29897.9,31740.27,29876.22,31353.78,30808.245000000003,34484
2022-06-05,29845.48,30151.31,29516.97,29897.9,29834.14,10423
2022-06-04,29680.3,29953.65,29466.57,29845.48,29710.11,10446
2022-06-03,30439.63,30676.7,29249.37,29680.3,29963.035,24607
2022-06-02,29789.58,30647.18,29574.16,30439.63,30110.67,31049
2022-06-01,31782.16,31956.43,29324.1,29789.58,30640.265,43767
2022-05-31,31716.41,32367.02,31203.31,31782.16,31785.165,32446
2022-05-30,29452.23,32161.5,29287.63,31716.41,30724.565,46295
2022-05-29,29013.53,29548.72,28820.15,29452.23,29184.435,12840
2022-05-28,28597.33,29234.85,28504.59,29013.53,28869.72,12661
2022-05-27,29188.71,29359.16,28251.91,28597.33,28805.535,36570
2022-05-26,29508.27,29848.6,28060.72,29188.71,28954.66,45080
2022-05-25,29630.05,30189.17,29321.43,29508.27,29755.3,26906
2022-05-24,29075.68,29800.48,28629.55,29630.05,29215.015,28263
2022-05-23,30264.29,30634.84,28861.27,29075.68,29748.055,38286
2022-05-22,29410.72,30454.36,29219.51,30264.29,29836.935,21390
2022-05-21,29166.15,29613.15,28924.28,29410.72,29268.715,15780
2022-05-20,30282.48,30725.44,28698.31,29166.15,29711.875,57051
2022-05-19,28667.29,30505.0,28653.17,30282.48,29579.085,48991
2022-05-18,30415.91,30673.66,28610.2,28667.29,29641.93,44949
2022-05-17,29838.5,30744.47,29434.76,30415.91,30089.615,33082
2022-05-16,31296.11,31296.19,29104.45,29838.5,30200.32,41520
2022-05-15,30050.31,31406.35,29462.91,31296.11,30434.63,26775
2022-05-14,29244.83,30274.18,28588.99,30050.31,29431.585,28759
2022-05-13,28915.72,30964.26,28700.17,29244.83,29832.215,64448
2022-05-12,29017.21,30085.67,25835.61,28915.72,27960.64,160835
2022-05-11,31013.12,32136.04,28087.41,29017.21,30111.725,131586
2022-05-10,30076.9,32625.41,29836.19,31013.12,31230.8,103840
2022-05-09,34033.77,34229.57,30068.1,30076.9,32148.835,108479
2022-05-08,35469.21,35503.12,33732.4,34033.77,34617.76,41023
2022-05-07,36009.89,36129.02,34837.06,35469.21,35483.03999999999,20043
2022-05-06,36546.86,36654.02,35318.86,36009.89,35986.44,46629
2022-05-05,39680.21,39831.19,35616.74,36546.86,37723.965,51315
2022-05-04,37725.38,40004.37,37665.8,39680.21,38835.08500000001,36519
2022-05-03,38513.01,38644.5,37519.23,37725.38,38081.865000000005,28729
2022-05-02,38480.53,39155.96,38057.31,38513.01,38606.635,29810
2022-05-01,37650.13,38668.0,37461.76,38480.53,38064.880000000005,17299
2022-04-30,38594.22,38788.01,37607.77,37650.13,38197.89,13696
2022-04-29,39749.75,39922.6,38179.15,38594.22,39050.875,24745
2022-04-28,39252.04,40386.5,38892.1,39749.75,39639.3,29981
2022-04-27,38117.39,39465.62,37900.6,39252.04,38683.11,34510
2022-04-26,40437.52,40797.85,37726.59,38117.39,39262.22,38188
2022-04-25,39466.26,40590.8,38234.7,40437.52,39412.75,38636
2022-04-24,39445.97,39943.44,39044.29,39466.26,39493.865000000005,12668
2022-04-23,39716.04,39988.54,39305.67,39445.97,39647.105,11481
2022-04-22,40490.97,40794.73,39190.22,39716.04,39992.475000000006,28863
2022-04-21,41375.35,42996.5,39864.73,40490.97,41430.615000000005,31792
2022-04-20,41504.44,42208.1,40919.04,41375.35,41563.57,25834
2022-04-19,40811.03,41755.93,40588.12,41504.44,41172.025,18644
2022-04-18,39688.16,41096.46,38569.14,40811.03,39832.8,27721
2022-04-17,40392.55,40602.63,39563.9,39688.16,40083.265,9701
2022-04-16,40563.69,40698.01,40019.08,40392.55,40358.545,7771
2022-04-15,39951.63,40800.76,39779.2,40563.69,40289.98,13944
2022-04-14,41150.33,41503.56,39587.14,39951.63,40545.35,21473
2022-04-13,40086.66,41538.17,39591.74,41150.33,40564.955,24390
2022-04-12,39536.71,40673.93,39266.86,40086.66,39970.395,27198
2022-04-11,42153.77,42422.86,39229.4,39536.71,40826.130000000005,34885
2022-04-10,42768.61,43442.48,41921.59,42153.77,42682.035,12859
2022-04-09,42273.38,42813.04,42136.04,42768.61,42474.54,9050
2022-04-08,43466.21,43982.39,42123.42,42273.38,43052.905,25455
2022-04-07,43177.78,43894.7,42766.45,43466.21,43330.575,22801
2022-04-06,45501.58,45518.32,43129.76,43177.78,44324.04,43268
2022-04-05,46609.36,47187.66,45382.83,45501.58,46285.245,24206
2022-04-04,46414.26,46893.71,45136.03,46609.36,46014.87,24886
2022-04-03,45822.28,47432.6,45565.57,46414.26,46499.085,17415
2022-04-02,46299.75,47208.84,45655.15,45822.28,46431.995,16494
2022-04-01,45522.65,46726.2,44256.66,46299.75,45491.43,34247
2022-03-31,47056.41,47599.87,45220.41,45522.65,46410.14,29105
2022-03-30,47445.3,47690.62,46606.97,47056.41,47148.795,24550
2022-03-29,47128.71,48054.67,47018.87,47445.3,47536.77,27820
2022-03-28,46842.14,48208.48,46669.19,47128.71,47438.83500000001,35796
2022-03-27,44542.31,46896.6,44449.41,46842.14,45673.005000000005,22676
2022-03-26,44331.36,44811.3,44108.04,44542.31,44459.67,11559
2022-03-25,44006.77,45112.71,43629.05,44331.36,44370.880000000005,34465
2022-03-24,42904.1,44230.66,42653.71,44006.77,43442.185,34879
2022-03-23,42380.11,43021.74,41806.4,42904.1,42414.07,26406
2022-03-22,41043.9,43287.39,40923.9,42380.11,42105.645,37636
2022-03-21,41243.16,41510.03,40555.57,41043.9,41032.8,21865
2022-03-20,42235.02,42297.3,40979.25,41243.16,41638.275,15580
2022-03-19,41790.97,42367.55,41549.61,42235.02,41958.58,15244
2022-03-18,40956.79,42250.94,40230.1,41790.97,41240.52,31863
2022-03-17,41133.64,41441.08,40581.36,40956.79,41011.22,18001
2022-03-16,39314.86,41638.54,38933.24,41133.64,40285.89,54967
2022-03-15,39696.28,39863.78,38259.88,39314.86,39061.83,30642
2022-03-14,37796.31,39802.89,37566.52,39696.28,38684.705,32100
2022-03-13,38805.53,39254.88,37633.11,37796.31,38443.995,17796
2022-03-12,38741.03,39414.02,38696.52,38805.53,39055.27,11886
2022-03-11,39443.42,40221.93,38261.24,38741.03,39241.585,39197
2022-03-10,41962.85,42043.56,38853.45,39443.42,40448.505,42472
2022-03-09,38748.52,42557.95,38685.96,41962.85,40621.955,47211
2022-03-08,38030.63,39361.33,37905.43,38748.52,38633.380000000005,35521
2022-03-07,38428.92,39536.14,37191.99,38030.63,38364.065,40474
2022-03-06,39407.02,39686.74,38133.84,38428.92,38910.28999999999,21034
2022-03-05,39154.4,39596.42,38652.98,39407.02,39124.7,15938
2022-03-04,42474.37,42520.95,38621.24,39154.4,40571.095,50126
2022-03-03,43935.37,44079.17,41852.46,42474.37,42965.815,36512
2022-03-02,44428.47,45069.78,43387.92,43935.37,44228.85,37389
2022-03-01,43189.46,44883.1,42893.5,44428.47,43888.3,48462
2022-02-28,37714.96,43953.92,37473.3,43189.46,40713.61,55323
2022-02-27,39134.83,39861.91,37039.71,37714.96,38450.81,30834
2022-02-26,39239.77,40228.13,38605.65,39134.83,39416.89,18649
2022-02-25,38353.62,39710.26,38043.51,39239.77,38876.885,39454
2022-02-24,37270.85,39182.44,34349.58,38353.62,36766.01,93348
2022-02-23,38267.75,39260.51,37083.83,37270.85,38172.17,31850
2022-02-22,37037.39,38458.26,36371.68,38267.75,37414.97,42886
2022-02-21,38397.25,39495.33,36862.52,37037.39,38178.925,47549
2022-02-20,40107.12,40142.98,38019.97,38397.25,39081.475000000006,23028
2022-02-19,39994.66,40464.62,39664.71,40107.12,40064.665,11674
2022-02-18,40545.09,40980.65,39496.7,39994.66,40238.675,32514
2022-02-17,43896.34,44187.88,40104.04,40545.09,42145.96,39645
2022-02-16,44576.33,44583.03,43361.09,43896.34,43972.06,20597
2022-02-15,42552.28,44771.91,42452.02,44576.33,43611.965,27548
2022-02-14,42069.84,42857.15,41581.41,42552.28,42219.28,27975
2022-02-13,42239.01,42773.35,41900.31,42069.84,42336.83,12420
2022-02-12,42398.98,43041.72,41775.79,42239.01,42408.755000000005,17662
2022-02-11,43531.67,43950.88,42010.61,42398.98,42980.745,39322
2022-02-10,44422.91,45837.02,43254.41,43531.67,44545.715,45532
2022-02-09,44080.12,44849.9,43167.21,44422.91,44008.555,27461
2022-02-08,43861.07,45483.65,42704.39,44080.12,44094.02,44964
2022-02-07,42412.41,44518.11,41689.77,43861.07,43103.94,42425
2022-02-06,41418.21,42671.81,41152.05,42412.41,41911.93,14391
2022-02-05,41590.34,41954.24,40963.47,41418.21,41458.855,22244
2022-02-04,37328.64,41737.83,37060.18,41590.34,39399.005000000005,50443
2022-02-03,36918.19,37411.52,36270.47,37328.64,36840.995,27541
2022-02-02,38721.49,38883.19,36650.8,36918.19,37766.995,29144
2022-02-01,38494.66,39281.06,38033.98,38721.49,38657.52,32504
2022-01-31,37908.44,38769.81,36660.7,38494.66,37715.255,34716
2022-01-30,38184.86,38364.51,37377.53,37908.44,37871.02,17354
2022-01-29,37744.7,38728.29,37343.45,38184.86,38035.87,24097
2022-01-28,37189.85,38021.06,36176.78,37744.7,37098.92,38853
2022-01-27,36829.37,37242.79,35543.94,37189.85,36393.365000000005,46006
2022-01-26,36975.99,38930.36,36275.92,36829.37,37603.14,57460
2022-01-25,36702.79,37555.35,35732.05,36975.99,36643.7,44562
2022-01-24,36288.15,37469.19,32990.72,36702.79,35229.955,94597
2022-01-23,35075.92,36539.19,34648.38,36288.15,35593.785,39599
2022-01-22,36469.3,36811.86,34130.35,35075.92,35471.105,68447
2022-01-21,40697.03,41116.66,35494.42,36469.3,38305.54,94195
2022-01-20,41674.8,43513.14,40564.32,40697.03,42038.73,35135
2022-01-19,42372.75,42575.28,41144.83,41674.8,41860.055,32436
2022-01-18,42224.38,42682.77,41301.01,42372.75,41991.89,26287
2022-01-17,43100.36,43198.05,41571.67,42224.38,42384.86,20310
2022-01-16,43088.74,43484.21,42617.07,43100.36,43050.64,12615
2022-01-15,43089.83,43811.94,42589.82,43088.74,43200.880000000005,14075
